player_id,team_name,short_name,vaep_count,vaep_sum,minutes_played,vaep_rating
8945.0,Tottenham Hotspur FC,K. Trippier,1882,5.9604735,2009.5251385166669,0.26694994587084425
383.0,Southampton FC,D. Tadić,1715,8.452139,2875.8640476666665,0.26450920219959656
91381.0,Brighton & Hove Albion FC,J. Izquierdo,899,6.0543346,2064.9061985499998,0.2638813022603051
3348.0,Watford FC,Deulofeu,238,1.2923348,441.26124368333336,0.2635856571422894
70122.0,Manchester United FC,N. Matić,3114,9.536315,3259.11182245,0.2633442539988818
222220.0,Liverpool FC,A. Robertson,1942,5.8473964,2013.6635473000001,0.26134737689461285
7906.0,Manchester United FC,Juan Mata,1540,5.7546916,1984.5566565833333,0.26097629387039345
8623.0,Crystal Palace FC,J. McArthur,1427,7.242439,2534.6959296,0.25715886131786714
9227.0,Newcastle United FC,M. Ritchie,1737,8.189242,2908.552191466667,0.2534016069846594
8307.0,Manchester City FC,V. Kompany,1631,4.096643,1455.6315886166667,0.2532906532530995
74.0,Liverpool FC,R. Klavan,1334,4.2570887,1515.13044875,0.2528745761045172
3360.0,Chelsea FC,Pedro,949,4.5329976,1614.9009583333334,0.2526283642922
120339.0,Arsenal FC,Mohamed Elneny,967,2.523803,901.7478243833334,0.25189112388993184
28907.0,Portugal,Raphaël Guerreiro,407,1.3019476,467.41575355,0.2506874970503558
134502.0,Manchester City FC,A. Laporte,917,2.322138,835.5106190333333,0.25013737333754593
61967.0,Tottenham Hotspur FC,V. Wanyama,772,2.5170236,906.7837603,0.24981933915096885
332605.0,Stoke City FC,Ramadan Sobhi,666,3.5983112,1301.7789289666666,0.24877341669712325
58105.0,Iceland,J. Böðvarsson,113,1.0182343,369.77243841666666,0.24783102590358275
7873.0,Arsenal FC,J. Wilshere,1056,3.8046107,1381.9485542666666,0.2477769356682361
127537.0,Crystal Palace FC,L. Milivojević,2201,8.827409,3218.8500997,0.246816960177501
77544.0,Wales,N. Taylor,278,1.5321518,559.9578073499999,0.24625723525778687
